SampleType	NumSample	numItem	accelX	accelY	accelZ	gyroX	gyroY	gyroZ
1	27	21	-0.68	-0.21	0.05	32.60	3.34	-79.33
1	27	22	-0.73	-0.19	0.13	16.85	3.03	-68.64
1	27	23	-0.78	-0.17	0.12	8.10	3.46	-58.58
1	27	24	-0.83	-0.16	0.12	4.91	4.03	-41.83
1	27	25	-0.90	-0.20	0.04	-4.28	-0.35	-29.52
1	27	26	-0.90	-0.19	0.10	-1.03	-8.47	-14.14
1	27	27	-0.90	-0.20	0.04	-7.53	-10.85	1.42
1	27	28	-0.87	-0.26	0.04	-7.84	-9.16	3.17
1	27	29	-0.89	-0.27	0.01	-14.34	-5.16	12.29
1	27	30	-0.87	-0.32	-0.07	-17.90	-0.72	13.54
1	27	31	-0.88	-0.32	-0.08	-13.47	2.46	15.23
1	27	32	-0.86	-0.30	-0.05	-11.59	2.15	18.92
1	27	33	-0.86	-0.32	-0.13	-12.40	3.46	23.86
1	27	34	-0.85	-0.32	-0.14	-17.47	8.59	25.04
1	27	35	-0.87	-0.26	-0.13	-28.03	12.90	30.92
1	27	36	-0.85	-0.20	-0.08	-33.40	14.90	39.54
1	27	37	-0.82	-0.18	0.00	-36.59	13.15	53.29
1	27	38	-0.78	-0.23	-0.04	-25.53	5.53	78.48
1	27	39	-0.75	-0.29	-0.13	-22.53	3.21	88.04
1	27	40	-0.74	-0.24	-0.19	-39.03	12.84	97.17
1	27	41	-0.72	-0.14	-0.10	-65.59	21.34	102.79
1	27	42	-0.65	-0.06	-0.05	-75.53	13.09	141.29
1	27	43	-0.66	-0.01	-0.54	-79.15	1.53	166.73
1	27	44	-0.62	-0.09	-0.69	-69.40	10.78	159.42
1	27	45	-0.59	-0.04	-0.58	-37.53	14.03	168.73
1	27	46	-0.59	0.04	-0.75	-17.84	-6.10	184.17
1	27	47	-0.58	-0.05	-1.08	-12.03	-14.85	178.92
1	27	48	-0.56	-0.08	-1.13	-15.65	-10.41	149.11
1	27	49	-0.49	-0.01	-0.90	-42.09	-3.79	135.48
1	28	0	-0.03	0.03	-1.40	-14.09	6.65	-61.52
1	28	1	-0.05	-0.06	-1.49	6.78	9.78	-84.46
1	28	2	0.01	-0.14	-1.31	37.66	27.40	-101.08
1	28	3	-0.07	-0.09	-1.28	63.97	28.65	-106.52
1	28	4	-0.09	-0.04	-1.23	73.35	12.53	-113.96
1	28	5	-0.15	0.01	-1.39	48.53	13.96	-127.52
1	28	6	-0.18	-0.02	-1.46	20.72	15.53	-164.39
1	28	7	-0.17	-0.02	-1.32	10.03	16.96	-184.71
1	28	8	-0.24	-0.02	-1.24	11.53	8.84	-190.71
1	28	9	-0.31	-0.03	-1.30	2.97	1.34	-205.52
1	28	10	-0.30	-0.09	-1.21	28.66	3.59	-236.71
1	28	11	-0.35	0.01	-1.02	40.53	5.59	-234.83
1	28	12	-0.43	0.05	-0.95	49.78	-0.97	-227.71
1	28	13	-0.49	0.05	-0.86	49.53	-3.29	-218.14
1	28	14	-0.51	-0.12	-0.59	41.78	-8.66	-218.21
1	28	15	-0.53	-0.14	-0.45	54.03	-7.79	-204.02
1	28	16	-0.52	-0.12	-0.18	48.10	-3.97	-186.71
1	28	17	-0.58	-0.13	-0.16	53.28	-3.91	-152.14
1	28	18	-0.62	-0.15	-0.07	34.53	-0.54	-139.08
1	28	19	-0.63	-0.19	0.14	20.97	4.09	-116.71
1	28	20	-0.68	-0.13	0.22	21.72	-0.66	-84.83
1	28	21	-0.75	-0.15	0.14	13.03	-6.10	-61.52
1	28	22	-0.79	-0.16	0.18	6.35	-9.35	-51.39
1	28	23	-0.82	-0.15	0.22	7.47	-10.54	-28.71
1	28	24	-0.85	-0.15	0.22	-3.15	-8.22	-9.08
1	28	25	-0.86	-0.16	0.18	-16.15	-10.16	10.98
1	28	26	-0.84	-0.20	0.09	-9.34	-13.85	26.04
1	28	27	-0.86	-0.24	-0.01	-3.22	-8.91	32.73
1	28	28	-0.86	-0.25	-0.03	-10.40	-2.35	33.11
1	28	29	-0.86	-0.27	-0.02	-16.03	1.59	41.36
1	28	30	-0.86	-0.26	-0.07	-21.97	3.03	50.86
1	28	31	-0.85	-0.27	-0.13	-32.65	4.65	57.42
1	28	32	-0.79	-0.28	-0.14	-40.78	7.90	59.79
1	28	33	-0.78	-0.26	-0.15	-39.09	11.28	69.61
1	28	34	-0.75	-0.21	-0.09	-34.97	10.84	89.61
1	28	35	-0.74	-0.12	-0.17	-35.40	6.46	121.04
1	28	36	-0.75	-0.08	-0.39	-52.84	1.90	135.04
1	28	37	-0.69	-0.12	-0.45	-60.84	-5.16	139.73
1	28	38	-0.65	-0.11	-0.57	-39.22	-9.85	152.54
1	28	39	-0.69	-0.04	-0.84	-21.03	0.09	148.73
1	28	40	-0.71	0.00	-0.92	-16.78	7.71	130.73
1	28	41	-0.72	-0.02	-0.96	-15.22	8.84	124.36
1	28	42	-0.65	-0.10	-0.90	0.22	16.21	129.54
1	28	43	-0.61	-0.09	-0.75	7.41	9.40	129.04
1	28	44	-0.57	-0.00	-0.83	13.47	1.09	140.42
1	28	45	-0.53	-0.02	-0.94	4.41	-8.97	139.79
1	28	46	-0.50	-0.10	-1.15	-13.03	-12.72	114.23
1	28	47	-0.54	-0.19	-1.27	-33.09	-10.66	50.73
1	28	48	-0.41	-0.19	-0.93	-40.84	-11.35	41.92
1	28	49	-0.40	-0.21	-0.87	-24.28	0.09	41.73
1	29	0	-0.02	0.03	-1.10	-5.84	-9.35	-0.64
1	29	1	-0.08	0.02	-1.44	-0.28	-14.66	-19.21
1	29	2	-0.02	-0.08	-1.52	-10.90	2.84	-74.64
1	29	3	0.01	-0.05	-1.58	21.35	18.71	-94.71
1	29	4	-0.04	-0.12	-1.62	68.72	27.96	-122.71
1	29	5	-0.09	-0.01	-1.51	66.53	29.34	-153.96
1	29	6	-0.13	-0.02	-1.58	57.10	10.28	-197.14
1	29	7	-0.05	0.00	-1.29	46.72	2.59	-218.33
1	29	8	-0.16	0.02	-1.19	49.91	-7.16	-202.64
1	29	9	-0.27	-0.02	-1.36	38.53	-13.97	-204.46
1	29	10	-0.24	-0.06	-1.22	28.85	3.84	-236.39
1	29	11	-0.27	-0.04	-0.86	27.41	15.28	-238.46
1	29	12	-0.36	-0.10	-0.76	27.97	10.21	-220.33
1	29	13	-0.44	-0.08	-0.68	38.10	2.65	-210.27
1	29	14	-0.50	-0.11	-0.63	36.53	1.09	-203.21
1	29	15	-0.54	-0.06	-0.52	27.47	-6.91	-204.21
1	29	16	-0.54	-0.02	-0.36	11.16	-4.41	-189.08
1	29	17	-0.61	-0.07	-0.28	17.66	-3.47	-167.89
1	29	18	-0.66	-0.11	-0.24	19.53	-4.22	-148.83
1	29	19	-0.68	-0.16	-0.03	21.41	-14.47	-131.71
1	29	20	-0.69	-0.20	0.10	22.28	-21.47	-105.21
1	29	21	-0.71	-0.23	0.12	18.72	-17.85	-84.96
1	29	22	-0.74	-0.26	0.10	18.35	-10.54	-71.08
1	29	23	-0.78	-0.24	0.24	16.66	-1.85	-49.39
1	29	24	-0.82	-0.23	0.22	-1.65	1.78	-28.52
1	29	25	-0.82	-0.21	0.24	-15.97	2.03	-11.21
1	29	26	-0.81	-0.22	0.17	-21.72	1.34	8.92
1	29	27	-0.80	-0.23	0.15	-17.90	0.96	24.42
1	29	28	-0.82	-0.23	0.09	-3.90	-1.35	41.17
1	29	29	-0.85	-0.23	-0.00	-8.47	0.90	47.86
1	29	30	-0.89	-0.24	-0.13	-16.15	8.96	50.17
1	29	31	-0.89	-0.26	-0.11	-16.90	10.15	55.17
1	29	32	-0.86	-0.24	-0.16	-20.78	8.96	64.29
1	29	33	-0.83	-0.21	-0.20	-35.28	11.65	65.92
1	29	34	-0.80	-0.19	-0.21	-35.15	13.09	77.67
1	29	35	-0.80	-0.13	-0.25	-34.47	9.09	91.98
1	29	36	-0.77	-0.11	-0.23	-25.84	-1.35	111.04
1	29	37	-0.78	-0.08	-0.59	-21.22	-3.22	131.79
1	29	38	-0.80	-0.14	-0.87	-44.34	22.15	111.98
1	29	39	-0.80	-0.22	-0.79	-64.59	45.40	79.17
1	29	40	-0.76	-0.19	-0.46	-44.65	40.46	80.17
1	29	41	-0.71	-0.05	-0.32	-9.03	16.09	114.61
1	29	42	-0.67	0.06	-0.70	1.03	-1.22	149.54
1	29	43	-0.76	-0.00	-1.18	-20.53	-4.66	135.29
1	29	44	-0.68	-0.10	-1.05	-8.84	1.96	97.29
1	29	45	-0.69	-0.07	-0.83	-1.15	9.59	79.92
1	29	46	-0.64	-0.03	-0.72	8.72	0.34	73.36
1	29	47	-0.62	-0.01	-0.87	8.28	-4.85	80.11
1	29	48	-0.63	-0.08	-1.07	-0.53	-4.29	65.42
1	29	49	-0.63	-0.11	-1.05	-7.59	5.09	38.73
